Date,Open,High,Low,Close,Volume,Date_str
2020-01-10,691.0521443605163,693.7461870259668,685.5972965193916,689.15966796875,12478359,2020-01-10
2020-01-13,688.0019166618636,694.0801585291999,685.0407051379933,687.4007568359375,18282382,2020-01-13
2020-01-14,685.7531231921615,690.2060574437152,677.6710552541097,681.0330200195312,15816535,2020-01-14
2020-01-15,683.9051409780271,685.7085608303954,676.0679485502039,678.5615844726562,15817859,2020-01-15
2020-01-16,680.8549279318096,687.244866778881,680.4095869331176,684.8179931640625,12847975,2020-01-16
2020-01-17,691.7645940988411,705.7690846391494,691.6310096398801,704.0101928710938,29463471,2020-01-17
2020-01-20,716.4784286658733,716.4784286658733,679.6971043882497,682.3466186523438,32545850,2020-01-20
2020-01-21,680.6767527586403,688.3580668407448,677.737775908007,683.0368041992188,18922720,2020-01-21
2020-01-22,687.5343897202368,688.7589438110633,681.790078890447,682.7919921875,10322817,2020-01-22
2020-01-23,684.1946393801801,686.621513138243,677.1590121473655,679.8975830078125,11247739,2020-01-23
2020-01-24,679.9642896946181,684.1278207028573,676.201571520967,677.5374755859375,14628445,2020-01-24
2020-01-27,674.5764045404943,678.8289332910754,670.1679380438624,670.858154296875,13387750,2020-01-27
2020-01-28,671.7708873528463,672.3943409712025,651.7326826089246,655.36181640625,24532236,2020-01-28
2020-01-29,656.3860587792041,665.4478071303175,651.9331237484671,658.9688110351562,24746565,2020-01-29
2020-01-30,658.5902371528151,658.9019342560167,641.2237800875757,642.8936157226562,22402689,2020-01-30
2020-01-31,647.0125063572486,647.1238564671794,626.6180767993984,628.599609375,34750310,2020-01-31
2020-02-03,610.0085691432375,623.3896651574961,606.9583015760081,616.9551391601562,30712290,2020-02-03
2020-02-04,623.4118752792756,637.8839401729988,622.4322559797637,635.1676635742188,25383901,2020-02-04
2020-02-05,638.9526598272524,646.9234370233874,636.9043647870463,645.0086669921875,18472100,2020-02-05
2020-02-06,647.5023606854987,653.2466113131902,641.2682409254869,649.14990234375,15538577,2020-02-06
2020-02-07,646.121961162775,646.7231209827357,636.0137726868787,638.3961181640625,12209212,2020-02-07
2020-02-10,635.8801458287573,643.6728102657878,628.065247040691,639.264404296875,15142476,2020-02-10
2020-02-11,644.5188387872203,652.8903691202153,643.4723974955958,646.9011840820312,13999816,2020-02-11
2020-02-12,648.4152429768247,656.742245701073,647.9031394730254,654.7161254882812,13533565,2020-02-12
2020-02-13,658.0336151395259,658.0336151395259,651.2873910883294,656.4305419921875,13565659,2020-02-13
2020-02-14,657.8108654922579,668.5869752575289,647.0569900773629,662.419677734375,21227841,2020-02-14
2020-02-17,663.0430895240688,670.6798756802237,656.4972728187931,658.2561645507812,13149130,2020-02-17
2020-02-18,657.2097556655767,657.2097556655767,648.97180932506,653.4247436523438,11127161,2020-02-18
2020-02-19,658.7460229239962,670.813509728984,656.8535465958774,669.6334838867188,14084409,2020-02-19
2020-02-20,666.6055073331329,671.5037233050037,660.7276124968037,661.6849975585938,16892268,2020-02-20
2020-02-24,654.4711971958799,657.699577615814,641.0233376549481,643.4279174804688,21370214,2020-02-24
2020-02-25,646.3000526686237,646.3000526686237,627.8648619763386,630.7147827148438,27745062,2020-02-25
2020-02-26,627.8649155292255,628.911356956024,617.779020325235,619.849609375,29362748,2020-02-26
2020-02-27,618.0683364567957,620.6510881290094,609.6077499205786,617.2891235351562,25054993,2020-02-27
2020-02-28,603.329103417816,604.264254045817,590.014829470249,591.64013671875,39315769,2020-02-28
2020-03-02,603.4181975497225,609.6077893226085,579.3723403742132,586.0740356445312,29500495,2020-03-02
2020-03-03,592.107656856765,602.8837657243814,588.678870623834,597.9632568359375,27398798,2020-03-03
2020-03-04,602.0378717145262,602.8393785511545,582.400359715697,596.5607299804688,22105261,2020-03-04
2020-03-05,602.1269086434213,604.6873667976507,581.5543059975552,583.8475952148438,30510390,2020-03-05
2020-03-06,565.5235905903087,573.6057169779667,552.6545991174132,565.9688720703125,33734039,2020-03-06
2020-03-09,552.1870935973562,552.6101407818697,487.59719353402716,496.12457275390625,88187018,2020-03-09
2020-03-11,493.3859029809728,524.756872658128,493.3859029809728,513.6690673828125,59578576,2020-03-11
2020-03-12,483.14426957764243,490.26895266015714,466.98007386558294,473.3477783203125,55970485,2020-03-12
2020-03-13,444.40363928088584,507.6354013912499,419.64530200918597,492.1837158203125,73297403,2020-03-13
2020-03-16,472.2568439815697,480.78422401846996,447.52073887081747,452.285400390625,38482258,2020-03-16
2020-03-17,466.3343737158094,472.0118916262875,446.7191870864638,448.8565979003906,45445979,2020-03-17
2020-03-18,456.5601919681001,461.28032501489446,427.9277857781092,431.2674865722656,44730415,2020-03-18
2020-03-19,409.715250893795,430.5995508438921,397.29153849959346,408.64654541015625,61404010,2020-03-19
2020-03-20,418.3539154289049,460.8349919401429,414.1236220114131,453.2872619628906,63360475,2020-03-20
2020-03-23,407.9785720617482,423.02953408613564,389.9219001729814,393.6623840332031,40670949,2020-03-23
2020-03-24,414.1236252972025,431.9353918898189,398.8945807634273,420.090576171875,45734887,2020-03-24
2020-03-25,429.17459327724464,512.778550360912,428.9296884312166,481.919677734375,73130298,2020-03-25
2020-03-26,487.9534251497577,497.34913321338615,464.15244304869213,474.772705078125,45744488,2020-03-26
2020-03-27,487.59715574121174,493.07426683799997,465.86679422968973,474.5054931640625,41657940,2020-03-27
2020-03-30,463.37321097095526,478.6022562103133,454.20014346811496,458.85345458984375,30229866,2020-03-30
2020-03-31,478.2237612689132,503.0934193486525,466.668378147016,495.94647216796875,44292810,2020-03-31
2020-04-01,499.7314374197435,500.7778787446454,465.42154418897144,481.1181640625,41597459,2020-04-01
2020-04-03,505.1640473665368,505.1640473665368,470.36428521360847,479.7822570800781,41367807,2020-04-03
2020-04-07,490.7587797499459,540.587180545846,489.82365880229355,537.0693969726562,54373624,2020-04-07
2020-04-08,525.4472243442474,547.2666748233642,516.5413553079427,530.8575439453125,49880330,2020-04-08
2020-04-09,540.5871192951221,548.9586489969397,531.2359703282597,543.2366333007812,33032857,2020-04-09
2020-04-13,536.1120125498173,541.0325221376103,525.4471928092958,529.5216674804688,23673784,2020-04-13
2020-04-15,533.0394274350746,550.3836477833194,508.97127785494433,512.0215454101562,35321842,2020-04-15
2020-04-16,512.0215540116548,528.7646148704049,509.8619089009577,520.1259155273438,37455706,2020-04-16
2020-04-17,541.477788467049,547.7119081332823,531.0801379395491,545.0401000976562,33269335,2020-04-17
2020-04-20,545.9307453957434,559.7348298724658,535.2436911572639,553.8569946289062,36030932,2020-04-20
2020-04-21,538.8060261793212,557.508386765965,518.3225393512134,550.98486328125,61371628,2020-04-21
2020-04-22,587.7884356237253,616.6880417343276,578.8825664491623,607.2032470703125,142683366,2020-04-22
2020-04-23,608.8730782936495,617.1110242514935,602.6166648338456,610.453857421875,65464502,2020-04-23
2020-04-24,601.2140598103026,665.692673747736,599.9004494609227,630.9819946289062,134986308,2020-04-24
2020-04-27,638.5518388221476,656.8089146894805,633.6536236053566,636.6593627929688,58482901,2020-04-27
2020-04-28,645.6766910891598,648.1035053145215,619.9164097345322,635.947021484375,78453401,2020-04-28
2020-04-29,643.4057924507017,647.3020958591611,632.3179232460826,635.4127197265625,37494672,2020-04-29
2020-04-30,647.4356000405522,665.6926795202014,640.3554447044901,652.8013916015625,71345899,2020-04-30
2020-05-04,641.2237757465786,652.3561123219903,631.1823492999154,639.0863647460938,53456868,2020-05-04
2020-05-05,647.3242698899517,658.5901902105282,644.4298209519568,650.4190063476562,44903763,2020-05-05
2020-05-06,651.9108178555344,661.2397341507669,643.6728711176166,650.463623046875,40489094,2020-05-06
2020-05-07,647.9031914144758,674.019699350152,643.4502566899976,671.0361938476562,50026966,2020-05-07
2020-05-08,687.9796035544326,703.5203455803562,684.4617604589652,695.4605712890625,84262770,2020-05-08
2020-05-11,703.564854514178,719.1501837188379,700.1361272712575,702.1399536132812,67085063,2020-05-11
2020-05-12,696.796477334206,698.3773161288631,652.3561269036683,658.7015380859375,100683202,2020-05-12
2020-05-13,686.4096242663011,686.4096242663011,653.5949941007319,672.6769409179688,66430125,2020-05-13
2020-05-14,660.3377943598729,672.7893884091039,642.8291930409412,645.4813232421875,49266771,2020-05-14
2020-05-15,649.0999689371046,659.3039915320402,636.1089830747022,656.0225219726562,62152260,2020-05-15
2020-05-18,660.7873261418357,666.181474909855,641.9076865534937,647.6389770507812,62796089,2020-05-18
2020-05-19,654.9436171986698,657.0563561877386,630.7821895369445,633.3218994140625,42315854,2020-05-19
2020-05-20,633.8164459231173,650.3810982575258,626.1746653038855,644.469970703125,55320985,2020-05-20
2020-05-21,645.0542141170009,656.9438839898754,640.5590706705585,647.8637084960938,39167981,2020-05-21
2020-05-22,652.6061253460508,655.393088211482,641.2333740246893,643.50341796875,37828973,2020-05-22
2020-05-26,650.9653812121286,651.6621368125705,636.6483020759156,640.132080078125,33216635,2020-05-26
2020-05-27,643.2562252592883,653.5950802585778,634.7154397533718,649.7966918945312,35667956,2020-05-27
2020-05-28,654.0445650157022,665.1700639694456,651.3474905739236,661.7987060546875,40126278,2020-05-28
2020-05-29,659.8883134336163,661.6863829805953,652.9882921441282,658.2700805664062,40022527,2020-05-29
2020-06-01,665.2825298829506,691.5117545227077,663.4619881609007,683.4204711914062,39943702,2020-06-01
2020-06-02,685.9601831154127,692.2533963499591,683.622663148201,690.3204345703125,22153960,2020-06-02
2020-06-03,694.5010503906053,701.2437669142711,689.264146584744,692.9951782226562,25381289,2020-06-03
2020-06-04,694.0513671813276,714.5043536279225,692.7028597821947,710.14404296875,34202350,2020-06-04
2020-06-05,716.976712812966,727.3155677405333,707.4020299835134,710.9981689453125,33076685,2020-06-05
2020-06-08,727.495369555277,727.495369555277,703.4912471731864,705.5140380859375,31414953,2020-06-08
2020-06-09,701.3785617206731,711.5825840206448,689.1068040465735,690.9722900390625,25857161,2020-06-09
2020-06-10,693.6469213591369,710.0317972109347,692.2759415871488,706.7053833007812,22132647,2020-06-10
2020-06-11,703.9408658151709,704.8173987803085,688.2078600528312,691.2196044921875,20385805,2020-06-11
2020-06-12,674.2727936948124,716.0777164159133,672.9242267053721,714.1897583007812,38548899,2020-06-12
2020-06-15,703.4912994111404,731.3387563203479,701.7381741898191,725.7647705078125,53107403,2020-06-15
2020-06-16,738.5534772559045,741.0482428927804,712.6163922222294,727.1807250976562,51187003,2020-06-16
2020-06-17,722.9326872477296,735.1594986224297,720.168196664816,726.124267578125,41782053,2020-06-17
2020-06-18,722.3709596460744,748.4428198793569,721.7416204317783,744.3522338867188,40471557,2020-06-18
2020-06-19,750.6903840730492,804.092782405198,747.094304408189,790.8770751953125,105804173,2020-06-19
2020-06-22,797.1702444845414,811.0152901303186,779.90883714488,784.9209594726562,60198705,2020-06-22
2020-06-23,786.6515522559022,792.83240486235,771.4129953643138,773.5706787109375,37962078,2020-06-23
2020-06-24,780.3134354719743,796.8556158794696,769.4351890087056,776.69482421875,51586221,2020-06-24
2020-06-25,776.3126926255497,786.2020448440715,770.0419514480267,772.2221069335938,39679374,2020-06-25
2020-06-26,777.1217760170375,787.5505181031782,771.8174569248488,782.8980102539062,30921913,2020-06-26
2020-06-29,776.7847811125145,782.0440974489501,771.165850862043,774.5821533203125,25621946,2020-06-29
2020-06-30,780.807914512527,782.6059245493964,762.1754677566296,766.0188598632812,30276420,2020-06-30
2020-07-01,773.1661294381369,786.2020588284339,767.7943931621406,781.0775756835938,28464103,2020-07-01
2020-07-02,786.6934075977497,797.7964904471671,783.1051979902952,794.5242309570312,28789533,2020-07-02
2020-07-03,803.302718327586,809.2605230295892,797.9768734526536,806.9586181640625,29434266,2020-07-03
2020-07-06,814.6766894354603,838.5979258395846,808.8543255351691,835.7996215820312,47016185,2020-07-06
2020-07-07,839.5007072874031,841.4640390934211,815.2635191046126,823.0040283203125,35189589,2020-07-07
2020-07-08,823.2748204715693,828.1944614496679,807.9065609306946,811.517333984375,26204095,2020-07-08
2020-07-09,816.4820787561033,828.2170013060332,806.2139692943585,823.3650512695312,36418942,2020-07-09
2020-07-10,825.2832912510764,850.6037089763864,823.3650271392274,847.6473999023438,43759967,2020-07-10
2020-07-13,859.066414273634,879.0835514065949,857.5544142629645,873.3515014648438,69608392,2020-07-13
2020-07-14,872.9001726962613,876.3755044340146,851.8223671864567,865.227294921875,67331128,2020-07-14
2020-07-15,874.6828596649843,893.1203044400035,811.5172588286548,832.279052734375,139669773,2020-07-15
2020-07-16,833.6330575264801,843.5626520640972,818.0391046628453,832.0082397460938,60961724,2020-07-16
2020-07-17,832.7305263268679,866.5813597597964,829.5710849624811,862.835205078125,49726765,2020-07-17
2020-07-20,865.5882812630414,871.997357955958,857.3963818411495,866.5360717773438,36592938,2020-07-20
2020-07-21,875.156852095807,892.3079337086934,874.0284930342241,889.8480834960938,42173371,2020-07-21
2020-07-22,895.0159382684053,907.2022513326309,884.950961621849,904.4942016601562,59771457,2020-07-22
2020-07-23,904.4716140026857,938.6609588483409,898.7846915588252,928.7765502929688,58333751,2020-07-23
2020-07-24,928.8668185460966,976.2579590026274,928.776564146926,968.65283203125,120597372,2020-07-24
2020-07-27,983.3892613715004,992.4161339989756,960.4158156178775,973.1888427734375,80304827,2020-07-27
2020-07-28,973.1888006028569,990.2496273324197,970.6838232619775,982.8927001953125,55114422,2020-07-28
2020-07-29,982.9830381867582,985.1945694094204,934.4860429521891,946.311279296875,72663399,2020-07-29
2020-07-30,947.3719425825504,965.7416374844678,935.1856290159112,951.8176879882812,72857444,2020-07-30
2020-07-31,954.3678150249528,960.9122737981927,926.5198556854664,932.9740600585938,74958061,2020-07-31
2020-08-03,925.8428264432459,928.4154946857375,904.0879942280135,906.7509765625,46715383,2020-08-03
2020-08-04,911.986468597933,978.0632476810047,902.8015920988591,970.6611938476562,92041055,2020-08-04
2020-08-05,978.9660801786949,991.152334357933,956.082888808404,959.7613525390625,74549993,2020-08-05
2020-08-06,973.549911434821,978.3792977984335,951.3437476637285,963.214111328125,49322975,2020-08-06
2020-08-07,961.2733960409245,973.911042177792,956.9405280202135,968.7882690429688,32984416,2020-08-07
2020-08-10,974.497761802115,977.1606844285126,951.4791890501768,956.782470703125,26958997,2020-08-10
2020-08-11,963.5300670431569,974.9039718853056,947.9812395926484,963.0787353515625,46828306,2020-08-11
2020-08-12,957.3015226996713,968.1338417220617,950.8924453804724,960.2803955078125,30264617,2020-08-12
2020-08-13,960.4609378961798,965.3805786775785,952.3367286962583,957.7754516601562,24830322,2020-08-13
2020-08-14,958.0011068702576,973.549934599968,942.9713613334557,954.0518798828125,33224635,2020-08-14
2020-08-17,950.0800072856482,950.0800072856482,934.3281075225127,943.919189453125,30979066,2020-08-17
2020-08-18,941.0531171539242,963.3044077157676,939.8570673079405,956.1957397460938,30547672,2020-08-18
2020-08-19,966.3284079855683,972.1958989128857,957.4594807962734,962.0631713867188,34087543,2020-08-19
2020-08-20,956.8501235506358,958.6103827292058,942.4070922309022,946.4917602539062,22537845,2020-08-20
2020-08-21,955.9474560788303,957.7528424475055,937.4423204149851,939.63134765625,25280895,2020-08-21
2020-08-24,943.9417586729289,949.854317250222,934.5086218851164,945.9050903320312,32717218,2020-08-24
2020-08-25,950.5313951315512,952.9235547016002,937.8937489378307,939.7442626953125,19388008,2020-08-25
2020-08-26,941.0531010310551,969.4652088235415,923.9020199231386,964.6583862304688,59870421,2020-08-26
2020-08-27,969.4878026998181,970.3905257659359,949.2901575537568,952.6075439453125,28085062,2020-08-27
2020-08-28,956.8500625345647,962.6724257659083,950.6441181454949,955.1124267578125,27166900,2020-08-28
2020-08-31,981.2227882057733,981.2227882057733,929.9274882908779,939.1123657226562,62076132,2020-08-31
2020-09-01,947.8232778251647,957.9333821236513,930.8527051045198,942.0686645507812,38616258,2020-09-01
2020-09-02,944.2125354209737,964.9743904615849,941.0531538410881,960.5512084960938,26949439,2020-09-02
2020-09-03,960.4609660708118,965.3129161947521,949.177375013291,953.2846069335938,18586429,2020-09-03
2020-09-04,940.3986056664972,946.4466050798669,935.2758331669374,937.5551147460938,28475945,2020-09-04
2020-09-07,940.6018292728933,950.4185474757394,922.6608419794579,939.9924926757812,21926473,2020-09-07
2020-09-08,944.2124303119926,957.3014062568692,939.021967129638,951.0277709960938,27397082,2020-09-08
2020-09-09,941.053135941398,978.4244265500107,939.4508218895586,975.5132446289062,55310877,2020-09-09
2020-09-10,985.3300156152798,1058.3801472724467,981.8320607367515,1044.4110107421875,140304404,2020-09-10
2020-09-11,1043.5083899488072,1055.175562246342,1032.269926063605,1047.0062255859375,59470807,2020-09-11
2020-09-14,1049.3757689779331,1065.1727948098135,1029.967851123539,1039.2430419921875,44063445,2020-09-14
2020-09-15,1043.4859648870015,1049.7144745661237,1032.7438987899045,1046.6002197265625,27178393,2020-09-15
2020-09-16,1047.1189617708817,1069.3928153950412,1042.8538446608136,1049.172607421875,33952295,2020-09-16
2020-09-17,1047.1189158166728,1053.302416097168,1034.4135806713612,1037.5279541015625,25828669,2020-09-17
2020-09-18,1044.5238896915514,1046.8708623526327,1027.5081886685462,1040.6649169921875,33074915,2020-09-18
2020-09-21,1038.0921685931473,1054.3405874780703,1014.3288768661703,1018.1654052734375,33627381,2020-09-21
2020-09-22,1027.7112111815643,1027.7112111815643,993.6573068799258,997.990234375,34792254,2020-09-22
2020-09-23,1020.0384843550746,1027.5984848538692,995.3499641316212,1006.8591918945312,42988708,2020-09-23
2020-09-24,996.5233454684201,1004.6926220511629,982.1480045429355,984.4724731445312,29826318,2020-09-24
2020-09-25,987.9929259452438,998.7349303522368,978.198771791248,993.7249755859375,28374935,2020-09-25
2020-09-28,1005.1440644113056,1010.1088922605071,996.1397551110359,1000.2921142578125,19666849,2020-09-28
2020-09-29,1004.2413960622814,1021.8437503790619,1000.2921093414723,1013.2908325195312,25842539,2020-09-29
2020-09-30,1020.0382810069938,1023.1976621884529,1004.2412557155843,1008.4613647460938,24465159,2020-09-30
2020-10-01,1021.7534684542669,1021.7534684542669,999.2765413206039,1004.3541870117188,20783227,2020-10-01
2020-10-05,1012.8168289308439,1015.1412378353376,995.665807141331,998.464111328125,18922799,2020-10-05
2020-10-06,1004.3542390342081,1008.2583389587751,993.7024882079692,997.6292114257812,18412175,2020-10-06
2020-10-07,1008.7548038474227,1042.154304099075,1001.9846493971844,1018.9100952148438,53170865,2020-10-07
2020-10-08,1019.5870284539118,1023.6491928550894,1002.9324648078214,1010.6729736328125,21077808,2020-10-08
2020-10-09,1008.7548278164428,1016.8790372265936,1000.6757456073183,1008.0552368164062,18545499,2020-10-09
2020-10-12,1008.7548267067875,1018.1201535189876,1004.8055997006869,1009.6800537109375,14226473,2020-10-12
2020-10-13,1006.7689180188713,1031.6606295627953,1004.6250177214829,1029.38134765625,23112012,2020-10-13
2020-10-14,1028.5687815922101,1039.897498590876,1023.8747175024403,1032.4503173828125,26742011,2020-10-14
2020-10-15,1033.578657645069,1033.578657645069,990.7009550037031,995.8914184570312,20036197,2020-10-15
2020-10-16,999.7279451318866,1007.6263990747995,980.6134716986062,982.0352172851562,21583600,2020-10-16
2020-10-19,988.466891534098,1005.9113606750328,972.7149909324551,982.2157592773438,31200385,2020-10-19
2020-10-20,983.4794597665089,989.7982821843228,971.4059645919401,973.0534057617188,18482288,2020-10-20
2020-10-21,978.5147603722606,989.3470196032074,946.8077683832299,958.9263916015625,34082321,2020-10-21
2020-10-22,960.1900874152456,962.4919326942683,943.761160688031,950.9600830078125,30802210,2020-10-22
2020-10-23,950.5314348129205,963.6204132688217,946.198566591835,953.7134399414062,23422125,2020-10-23
2020-10-26,948.7034169019341,948.7034169019341,911.0387387404159,915.822998046875,37324416,2020-10-26
2020-10-27,918.4407016571695,929.7017279504099,904.9455209838884,918.2601928710938,36478896,2020-10-27
2020-10-28,921.555066223106,928.7314851710537,906.0288613850042,907.8568115234375,29924017,2020-10-28
2020-10-29,901.3348351173212,921.645358569465,898.6267852210569,914.8300170898438,30655304,2020-10-29
2020-10-30,917.8087852454236,932.0713070827725,912.5280676575319,927.2870483398438,34021563,2020-10-30
2020-11-02,914.8751840367496,914.8751840367496,839.1170566069392,847.3766479492188,99366895,2020-11-02
2020-11-03,853.0410235222982,861.6165651396491,828.2622490237949,835.1677856445312,88691623,2020-11-03
2020-11-04,829.1197275153525,870.6434375225641,829.1197275153525,863.5121459960938,80180117,2020-11-04
2020-11-05,882.355854367001,885.0639044213495,871.9974897863348,882.37841796875,37205373,2020-11-05
2020-11-06,898.175475948344,920.7426584675038,892.8270071314915,915.8455810546875,66674086,2020-11-06
